Yr,Loc,Env,Dis,Group,Trt,Rep,Row,Pop,Pop.ha,Fung,DI,DS,DIX,Ybu,Ykg,Inc_9,Inc_12,Inc_15,Seed.cost,Fung.cost,Total.cost,Profit9,Profit12,Profit15,PredSclerkg
2019,Lewiston,Lewiston-2019,1,Fully,6,1,15,140000,345000,AR1R3,3.67,2.2,2.69,76.93,5173.5,1707.3,2276.4,2845.4,152.8,114.5,267.3,1440,2009.1,2578.1,0.367
2019,Lewiston,Lewiston-2019,1,Fully,3,2,15,110000,270000,AR1R3,2.82,2.33,2.19,80.26,5397.5,1781.2,2374.9,2968.6,119.6,114.5,234.1,1547.1,2140.8,2734.5,0.282
2019,Lewiston,Lewiston-2019,1,Fully,3,3,15,110000,270000,AR1R3,0,0,0,85.8,5770.1,1904.1,2538.8,3173.5,119.6,114.5,234.1,1670,2304.7,2939.4,0
2019,Lewiston,Lewiston-2019,1,Fully,12,4,15,200000,495000,AR1R3,3.7,2.8,3.46,88.53,5953.6,1964.7,2619.6,3274.5,219.2,114.5,333.7,1631,2285.9,2940.8,0.37
2019,Lewiston,Lewiston-2019,1,Fully,9,2,15,170000,420000,AR1R3,4.58,3,4.58,89.76,6036.4,1992,2656,3320,186,114.5,300.5,1691.5,2355.5,3019.5,0.458
2019,Lewiston,Lewiston-2019,1,Fully,6,3,15,140000,345000,AR1R3,1.75,1,0.58,90.84,6109,2016,2688,3359.9,152.8,114.5,267.3,1748.7,2420.7,3092.6,0.175
2019,Lewiston,Lewiston-2019,1,Fully,12,2,15,200000,495000,AR1R3,2.76,3,2.76,92.42,6215.2,2051,2734.7,3418.4,219.2,114.5,333.7,1717.3,2401,3084.7,0.276
2019,Lewiston,Lewiston-2019,1,Fully,3,4,15,110000,270000,AR1R3,0.78,3,0.78,94.55,6358.5,2098.3,2797.7,3497.2,119.6,114.5,234.1,1864.2,2563.6,3263.1,0.078
2019,Lewiston,Lewiston-2019,1,Fully,12,3,15,200000,495000,AR1R3,8.21,2,5.47,95.42,6417,2117.6,2823.5,3529.3,219.2,114.5,333.7,1783.9,2489.7,3195.6,0.821
2019,Lewiston,Lewiston-2019,1,Fully,6,2,15,140000,345000,AR1R3,2.29,2.71,2.08,95.67,6433.8,2123.2,2830.9,3538.6,152.8,114.5,267.3,1855.9,2563.6,3271.3,0.229
2019,Lewiston,Lewiston-2019,1,Fully,12,1,15,200000,495000,AR1R3,1.18,1,0.39,99.8,6711.6,2214.8,2953.1,3691.4,219.2,114.5,333.7,1881.1,2619.4,3357.6,0.118
2019,Lewiston,Lewiston-2019,1,Fully,6,4,15,140000,345000,AR1R3,3.92,3,3.92,100.55,6762,2231.5,2975.3,3719.1,152.8,114.5,267.3,1964.2,2708,3451.8,0.392
2019,Lewiston,Lewiston-2019,1,Fully,9,1,15,170000,420000,AR1R3,1.98,3,1.98,100.77,6776.8,2236.3,2981.8,3727.2,186,114.5,300.5,1935.8,2681.3,3426.7,0.198
2019,Lewiston,Lewiston-2019,1,Fully,9,4,15,170000,420000,AR1R3,0,0,0,101.45,6822.5,2251.4,3001.9,3752.4,186,114.5,300.5,1950.9,2701.4,3451.9,0
2019,Lewiston,Lewiston-2019,1,Fully,9,3,15,170000,420000,AR1R3,2.82,3,2.82,102.95,6923.4,2284.7,3046.3,3807.9,186,114.5,300.5,1984.2,2745.8,3507.3,0.282
2019,Lewiston,Lewiston-2019,1,Fully,24,4,30,200000,495000,AR1R3,6.16,2.71,5.58,72.99,4908.6,1619.8,2159.8,2699.7,219.2,114.5,333.7,1286.1,1826,2366,0.616
2019,Lewiston,Lewiston-2019,1,Fully,15,3,30,110000,270000,AR1R3,3.92,2.71,3.55,80.05,5383.4,1776.5,2368.7,2960.8,119.6,114.5,234.1,1542.4,2134.6,2726.8,0.392
2019,Lewiston,Lewiston-2019,1,Fully,18,1,30,140000,345000,AR1R3,2.3,2.5,1.92,80.12,5388.1,1778.1,2370.8,2963.4,152.8,114.5,267.3,1510.8,2103.4,2696.1,0.23
2019,Lewiston,Lewiston-2019,1,Fully,24,1,30,200000,495000,AR1R3,1.67,3,1.67,81.47,5478.9,1808,2410.7,3013.4,219.2,114.5,333.7,1474.3,2077,2679.6,0.167
2019,Lewiston,Lewiston-2019,1,Fully,15,2,30,110000,270000,AR1R3,0.34,3,0.34,83.43,5610.7,1851.5,2468.7,3085.9,119.6,114.5,234.1,1617.4,2234.6,2851.8,0.034
2019,Lewiston,Lewiston-2019,1,Fully,21,2,30,170000,420000,AR1R3,0,0,0,84.82,5704.1,1882.4,2509.8,3137.3,186,114.5,300.5,1581.9,2209.3,2836.8,0
2019,Lewiston,Lewiston-2019,1,Fully,18,2,30,140000,345000,AR1R3,0,1,0,84.87,5707.5,1883.5,2511.3,3139.1,152.8,114.5,267.3,1616.2,2244,2871.8,0
2019,Lewiston,Lewiston-2019,1,Fully,24,2,30,200000,495000,AR1R3,2.15,2.67,1.91,85.2,5729.7,1890.8,2521.1,3151.3,219.2,114.5,333.7,1557.1,2187.3,2817.6,0.215
2019,Lewiston,Lewiston-2019,1,Fully,21,3,30,170000,420000,AR1R3,2.53,2.2,1.86,88.45,5948.3,1962.9,2617.2,3271.5,186,114.5,300.5,1662.4,2316.7,2971,0.253
2019,Lewiston,Lewiston-2019,1,Fully,18,3,30,140000,345000,AR1R3,2.65,2.57,2.27,89.58,6024.3,1988,2650.7,3313.3,152.8,114.5,267.3,1720.7,2383.4,3046,0.265
2019,Lewiston,Lewiston-2019,1,Fully,15,1,30,110000,270000,AR1R3,1.71,2.33,1.33,91.84,6176.2,2038.2,2717.5,3396.9,119.6,114.5,234.1,1804.1,2483.5,3162.8,0.171
2019,Lewiston,Lewiston-2019,1,Fully,18,4,30,140000,345000,AR1R3,2.02,3,2.02,92.01,6187.7,2041.9,2722.6,3403.2,152.8,114.5,267.3,1774.6,2455.3,3135.9,0.202
2019,Lewiston,Lewiston-2019,1,Fully,15,4,30,110000,270000,AR1R3,0,0,0,92.62,6228.7,2055.5,2740.6,3425.8,119.6,114.5,234.1,1821.4,2506.5,3191.7,0
2019,Lewiston,Lewiston-2019,1,Fully,24,3,30,200000,495000,AR1R3,0.28,3,0.28,92.75,6237.4,2058.4,2744.5,3430.6,219.2,114.5,333.7,1724.6,2410.7,3096.9,0.028
2019,Lewiston,Lewiston-2019,1,Fully,21,4,30,170000,420000,AR1R3,3.25,2,2.17,93.75,6304.7,2080.5,2774.1,3467.6,186,114.5,300.5,1780,2473.5,3167.1,0.325
2019,Lewiston,Lewiston-2019,1,Fully,21,1,30,170000,420000,AR1R3,0,0,0,94.56,6359.2,2098.5,2798,3497.5,186,114.5,300.5,1798,2497.5,3197,0
2019,Montfort,Montfort-2019,1,Fully,6,4,15,140000,345000,AR1R3,0.77,3,0.77,79.89,5372.6,1773,2363.9,2954.9,152.8,114.5,267.3,1505.7,2096.6,2687.6,0.077
2019,Montfort,Montfort-2019,1,Fully,6,2,15,140000,345000,AR1R3,0,0,0,82.05,5517.9,1820.9,2427.9,3034.8,152.8,114.5,267.3,1553.6,2160.6,2767.5,0
2019,Montfort,Montfort-2019,1,Fully,9,2,15,170000,420000,AR1R3,1.94,3,1.94,82.1,5521.2,1822,2429.3,3036.7,186,114.5,300.5,1521.5,2128.8,2736.2,0.194
2019,Montfort,Montfort-2019,1,Fully,3,1,15,110000,270000,AR1R3,1.25,3,1.25,82.38,5540.1,1828.2,2437.6,3047,119.6,114.5,234.1,1594.1,2203.5,2812.9,0.125
2019,Montfort,Montfort-2019,1,Fully,6,1,15,140000,345000,AR1R3,3.13,3,3.13,84.39,5675.2,1872.8,2497.1,3121.4,152.8,114.5,267.3,1605.5,2229.8,2854.1,0.313
2019,Montfort,Montfort-2019,1,Fully,3,3,15,110000,270000,AR1R3,0.88,3,0.88,84.85,5706.2,1883,2510.7,3138.4,119.6,114.5,234.1,1648.9,2276.6,2904.3,0.088
2019,Montfort,Montfort-2019,1,Fully,3,4,15,110000,270000,AR1R3,5.94,2.67,5.28,85.16,5727,1889.9,2519.9,3149.9,119.6,114.5,234.1,1655.8,2285.8,2915.8,0.594
2019,Montfort,Montfort-2019,1,Fully,3,2,15,110000,270000,AR1R3,1.77,3,1.77,87.33,5872.9,1938.1,2584.1,3230.1,119.6,114.5,234.1,1704,2350,2996,0.177
2019,Montfort,Montfort-2019,1,Fully,12,2,15,200000,495000,AR1R3,3.41,3,3.41,88.64,5961,1967.1,2622.9,3278.6,219.2,114.5,333.7,1633.4,2289.1,2944.8,0.341
2019,Montfort,Montfort-2019,1,Fully,9,1,15,170000,420000,AR1R3,0,0,0,89.38,6010.8,1983.6,2644.8,3305.9,186,114.5,300.5,1683,2344.2,3005.4,0
2019,Montfort,Montfort-2019,1,Fully,12,1,15,200000,495000,AR1R3,1.3,3,1.3,89.38,6010.8,1983.6,2644.8,3305.9,219.2,114.5,333.7,1649.8,2311,2972.2,0.13
2019,Montfort,Montfort-2019,1,Fully,6,3,15,140000,345000,AR1R3,0.74,3,0.74,90.05,6055.9,1998.4,2664.6,3330.7,152.8,114.5,267.3,1731.1,2397.3,3063.4,0.074
2019,Montfort,Montfort-2019,1,Fully,12,3,15,200000,495000,AR1R3,2.82,2.6,2.45,91.04,6122.4,2020.4,2693.9,3367.3,219.2,114.5,333.7,1686.7,2360.1,3033.6,0.282
2019,Montfort,Montfort-2019,1,Fully,9,3,15,170000,420000,AR1R3,2.17,2.5,1.81,91.5,6153.4,2030.6,2707.5,3384.4,186,114.5,300.5,1730.1,2407,3083.8,0.217
2019,Montfort,Montfort-2019,1,Fully,12,4,15,200000,495000,AR1R3,0,0,0,96.62,6497.7,2144.2,2859,3573.7,219.2,114.5,333.7,1810.5,2525.3,3240,0
2019,Montfort,Montfort-2019,1,Fully,9,4,15,170000,420000,AR1R3,2.3,2.33,1.79,99.04,6660.4,2197.9,2930.6,3663.2,186,114.5,300.5,1897.4,2630.1,3362.7,0.23
2019,Montfort,Montfort-2019,1,Fully,15,4,30,110000,270000,AR1R3,0.5,3,0.5,69.87,4698.8,1550.6,2067.5,2584.3,119.6,114.5,234.1,1316.5,1833.4,2350.2,0.05
2019,Montfort,Montfort-2019,1,Fully,18,4,30,140000,345000,AR1R3,1.25,3,1.25,70.14,4716.9,1556.6,2075.4,2594.3,152.8,114.5,267.3,1289.3,1808.1,2327,0.125
2019,Montfort,Montfort-2019,1,Fully,15,1,30,110000,270000,AR1R3,0,0,0,72.46,4872.9,1608.1,2144.1,2680.1,119.6,114.5,234.1,1374,1910,2446,0
2019,Montfort,Montfort-2019,1,Fully,21,4,30,170000,420000,AR1R3,0.35,3,0.35,73.02,4910.6,1620.5,2160.7,2700.8,186,114.5,300.5,1320,1860.1,2400.3,0.035
2019,Montfort,Montfort-2019,1,Fully,21,3,30,170000,420000,AR1R3,0,0,0,74.43,5005.4,1651.8,2202.4,2753,186,114.5,300.5,1351.3,1901.9,2452.5,0
2019,Montfort,Montfort-2019,1,Fully,24,4,30,200000,495000,AR1R3,1.17,3,1.17,75.79,5096.9,1682,2242.6,2803.3,219.2,114.5,333.7,1348.2,1908.9,2469.6,0.117
2019,Montfort,Montfort-2019,1,Fully,18,3,30,140000,345000,AR1R3,0,3,0,76.3,5131.2,1693.3,2257.7,2822.1,152.8,114.5,267.3,1426,1990.4,2554.8,0
2019,Montfort,Montfort-2019,1,Fully,15,2,30,110000,270000,AR1R3,0,0,0,76.64,5154,1700.8,2267.8,2834.7,119.6,114.5,234.1,1466.7,2033.7,2600.6,0
2019,Montfort,Montfort-2019,1,Fully,18,1,30,140000,345000,AR1R3,0,0,0,79.33,5334.9,1760.5,2347.4,2934.2,152.8,114.5,267.3,1493.2,2080.1,2666.9,0
2019,Montfort,Montfort-2019,1,Fully,21,1,30,170000,420000,AR1R3,0,0,0,79.59,5352.4,1766.3,2355.1,2943.8,186,114.5,300.5,1465.8,2054.6,2643.3,0
2019,Montfort,Montfort-2019,1,Fully,24,3,30,200000,495000,AR1R3,0,0,0,80.72,5428.4,1791.4,2388.5,2985.6,219.2,114.5,333.7,1457.6,2054.8,2651.9,0
2019,Montfort,Montfort-2019,1,Fully,21,2,30,170000,420000,AR1R3,0.31,3,0.31,81.68,5493,1812.7,2416.9,3021.1,186,114.5,300.5,1512.2,2116.4,2720.6,0.031
2019,Montfort,Montfort-2019,1,Fully,24,1,30,200000,495000,AR1R3,0,0,0,83.05,5585.1,1843.1,2457.4,3071.8,219.2,114.5,333.7,1509.4,2123.7,2738.1,0
2019,Montfort,Montfort-2019,1,Fully,18,2,30,140000,345000,AR1R3,0.71,3,0.71,83.3,5601.9,1848.6,2464.8,3081.1,152.8,114.5,267.3,1581.3,2197.5,2813.8,0.071
2019,Montfort,Montfort-2019,1,Fully,15,3,30,110000,270000,AR1R3,0,0,0,89.91,6046.4,1995.3,2660.4,3325.5,119.6,114.5,234.1,1761.2,2426.3,3091.5,0
2019,Montfort,Montfort-2019,1,Fully,24,2,30,200000,495000,AR1R3,1,3,1,91.46,6150.7,2029.7,2706.3,3382.9,219.2,114.5,333.7,1696,2372.6,3049.1,0.1
2017,Arlington,Arlington-2017,1,Fully,1,4,15,110000,270000,NT,0,0,0,53.05,3567.6,1177.3,1569.7,1962.2,119.6,0,119.6,1057.7,1450.2,1842.6,0
2017,Arlington,Arlington-2017,1,Fully,10,1,15,200000,495000,NT,6.15,1.75,3.59,54.62,3673.2,1212.2,1616.2,2020.3,219.2,0,219.2,992.9,1397,1801,0.615
2017,Arlington,Arlington-2017,1,Fully,4,4,15,140000,345000,NT,5.83,2.29,4.44,57.64,3876.3,1279.2,1705.6,2132,152.8,0,152.8,1126.4,1552.8,1979.2,0.583
2017,Arlington,Arlington-2017,1,Fully,10,3,15,200000,495000,NT,0.69,1,0.23,58.03,3902.5,1287.8,1717.1,2146.4,219.2,0,219.2,1068.6,1497.9,1927.2,0.069
2017,Arlington,Arlington-2017,1,Fully,10,2,15,200000,495000,NT,0,0,0,59.71,4015.5,1325.1,1766.8,2208.5,219.2,0,219.2,1105.9,1547.6,1989.3,0
2017,Arlington,Arlington-2017,1,Fully,7,4,15,170000,420000,NT,0,0,0,59.91,4028.9,1329.6,1772.7,2215.9,186,0,186,1143.6,1586.7,2029.9,0
2017,Arlington,Arlington-2017,1,Fully,1,2,15,110000,270000,NT,0,0,0,63.74,4286.5,1414.5,1886.1,2357.6,119.6,0,119.6,1295,1766.5,2238,0
2017,Arlington,Arlington-2017,1,Fully,4,3,15,140000,345000,NT,7.76,2,5.17,64.24,4320.1,1425.6,1900.9,2376.1,152.8,0,152.8,1272.9,1748.1,2223.3,0.776
2017,Arlington,Arlington-2017,1,Fully,7,1,15,170000,420000,NT,0,0,0,64.59,4343.7,1433.4,1911.2,2389,186,0,186,1247.4,1725.2,2203,0
2017,Arlington,Arlington-2017,1,Fully,1,3,15,110000,270000,NT,1.19,3,1.19,70.25,4724.3,1559,2078.7,2598.4,119.6,0,119.6,1439.5,1959.1,2478.8,0.119
2017,Arlington,Arlington-2017,1,Fully,1,1,15,110000,270000,NT,2.7,1.5,1.35,71.62,4816.4,1589.4,2119.2,2649,119.6,0,119.6,1469.9,1999.7,2529.5,0.27
2017,Arlington,Arlington-2017,1,Fully,7,3,15,170000,420000,NT,4.35,2,2.9,71.76,4825.9,1592.5,2123.4,2654.2,186,0,186,1406.5,1937.4,2468.2,0.435
2017,Arlington,Arlington-2017,1,Fully,4,1,15,140000,345000,NT,0,0,0,72.79,4895.1,1615.4,2153.9,2692.3,152.8,0,152.8,1462.6,2001.1,2539.5,0
2017,Arlington,Arlington-2017,1,Fully,4,2,15,140000,345000,NT,1.92,2.5,1.6,72.95,4905.9,1618.9,2158.6,2698.2,152.8,0,152.8,1466.2,2005.8,2545.5,0.192
2017,Arlington,Arlington-2017,1,Fully,10,4,15,200000,495000,NT,2,2.33,1.56,75.17,5055.2,1668.2,2224.3,2780.4,219.2,0,219.2,1449,2005.1,2561.1,0.2
2017,Arlington,Arlington-2017,1,Fully,7,2,15,170000,420000,NT,0,0,0,80.17,5391.4,1779.2,2372.2,2965.3,186,0,186,1593.2,2186.2,2779.3,0
2017,Arlington,Arlington-2017,1,Fully,22,1,30,200000,495000,NT,0.83,1,0.28,50.41,3390.1,1118.7,1491.6,1864.5,219.2,0,219.2,899.5,1272.4,1645.3,0.083
2017,Arlington,Arlington-2017,1,Fully,19,3,30,170000,420000,NT,0,0,0,52.16,3507.8,1157.6,1543.4,1929.3,186,0,186,971.6,1357.4,1743.3,0
2017,Arlington,Arlington-2017,1,Fully,19,1,30,170000,420000,NT,0.63,3,0.63,58.69,3946.9,1302.5,1736.6,2170.8,186,0,186,1116.5,1550.6,1984.8,0.063
2017,Arlington,Arlington-2017,1,Fully,13,3,30,110000,270000,NT,0,0,0,59.25,3984.6,1314.9,1753.2,2191.5,119.6,0,119.6,1195.3,1633.6,2071.9,0
2017,Arlington,Arlington-2017,1,Fully,13,1,30,110000,270000,NT,0,0,0,59.71,4015.5,1325.1,1766.8,2208.5,119.6,0,119.6,1205.5,1647.2,2089,0
2017,Arlington,Arlington-2017,1,Fully,13,2,30,110000,270000,NT,0,0,0,60.92,4096.9,1352,1802.6,2253.3,119.6,0,119.6,1232.4,1683.1,2133.7,0
2017,Arlington,Arlington-2017,1,Fully,22,4,30,200000,495000,NT,0,0,0,60.99,4101.6,1353.5,1804.7,2255.9,219.2,0,219.2,1134.3,1585.5,2036.7,0
2017,Arlington,Arlington-2017,1,Fully,16,1,30,140000,345000,NT,0.68,1,0.23,61.78,4154.7,1371.1,1828.1,2285.1,152.8,0,152.8,1218.3,1675.3,2132.3,0.068
2017,Arlington,Arlington-2017,1,Fully,13,4,30,110000,270000,NT,0.7,1,0.23,62.58,4208.5,1388.8,1851.7,2314.7,119.6,0,119.6,1269.2,1732.2,2195.1,0.07
2017,Arlington,Arlington-2017,1,Fully,19,2,30,170000,420000,NT,1.59,2.33,1.23,65.6,4411.6,1455.8,1941.1,2426.4,186,0,186,1269.8,1755.1,2240.4,0.159
2017,Arlington,Arlington-2017,1,Fully,22,2,30,200000,495000,NT,0,0,0,67.56,4543.4,1499.3,1999.1,2498.9,219.2,0,219.2,1280.1,1779.9,2279.7,0
2017,Arlington,Arlington-2017,1,Fully,16,3,30,140000,345000,NT,2.16,2.25,1.62,70.62,4749.2,1567.2,2089.6,2612.1,152.8,0,152.8,1414.4,1936.9,2459.3,0.216
2017,Arlington,Arlington-2017,1,Fully,22,3,30,200000,495000,NT,3.57,1.86,2.21,71.4,4801.7,1584.5,2112.7,2640.9,219.2,0,219.2,1365.3,1893.5,2421.7,0.357
2017,Arlington,Arlington-2017,1,Fully,16,4,30,140000,345000,NT,0.66,3,0.66,73.24,4925.4,1625.4,2167.2,2709,152.8,0,152.8,1472.6,2014.4,2556.2,0.066
2017,Arlington,Arlington-2017,1,Fully,16,2,30,140000,345000,NT,3.69,1.75,2.15,73.64,4952.3,1634.3,2179,2723.8,152.8,0,152.8,1481.5,2026.2,2571,0.369
2017,Arlington,Arlington-2017,1,Fully,19,4,30,170000,420000,NT,0.43,3,0.43,82.21,5528.6,1824.4,2432.6,3040.7,186,0,186,1638.4,2246.6,2854.7,0.043
2017,Hancock,Hancock-2017,1,Fully,1,3,15,110000,270000,NT,17.57,3,17.57,38.84,2612,862,1149.3,1436.6,119.6,0,119.6,742.4,1029.7,1317,1.757
2017,Hancock,Hancock-2017,1,Fully,4,4,15,140000,345000,NT,18.55,3,18.55,49.6,3335.6,1100.7,1467.7,1834.6,152.8,0,152.8,948,1314.9,1681.8,1.855
2017,Hancock,Hancock-2017,1,Fully,4,3,15,140000,345000,NT,42.7,2.71,38.63,50.58,3401.5,1122.5,1496.7,1870.8,152.8,0,152.8,969.7,1343.9,1718,4.27
2017,Hancock,Hancock-2017,1,Fully,7,2,15,170000,420000,NT,95.6,2.92,92.95,53.83,3620.1,1194.6,1592.8,1991,186,0,186,1008.6,1406.8,1805,9.56
2017,Hancock,Hancock-2017,1,Fully,7,4,15,170000,420000,NT,18.44,3,18.44,55.67,3743.8,1235.5,1647.3,2059.1,186,0,186,1049.5,1461.3,1873.1,1.844
2017,Hancock,Hancock-2017,1,Fully,1,2,15,110000,270000,NT,63.95,2.76,58.84,56.13,3774.7,1245.7,1660.9,2076.1,119.6,0,119.6,1126.1,1541.3,1956.5,6.395
2017,Hancock,Hancock-2017,1,Fully,4,1,15,140000,345000,NT,55.64,2.39,44.35,56.85,3823.2,1261.6,1682.2,2102.7,152.8,0,152.8,1108.9,1529.4,1950,5.564
2017,Hancock,Hancock-2017,1,Fully,1,4,15,110000,270000,NT,46.91,2.63,41.05,57.85,3890.4,1283.8,1711.8,2139.7,119.6,0,119.6,1164.3,1592.2,2020.2,4.691
2017,Hancock,Hancock-2017,1,Fully,4,2,15,140000,345000,NT,23.58,2.5,19.65,58.27,3918.7,1293.2,1724.2,2155.3,152.8,0,152.8,1140.4,1571.4,2002.5,2.358
2017,Hancock,Hancock-2017,1,Fully,7,3,15,170000,420000,NT,25.81,2.85,24.48,59.05,3971.1,1310.5,1747.3,2184.1,186,0,186,1124.5,1561.3,1998.1,2.581
2017,Hancock,Hancock-2017,1,Fully,10,3,15,200000,495000,NT,40.96,3,40.96,63.59,4276.4,1411.2,1881.6,2352,219.2,0,219.2,1192,1662.4,2132.8,4.096
2017,Hancock,Hancock-2017,1,Fully,10,2,15,200000,495000,NT,31.61,2.74,28.84,64.37,4328.9,1428.5,1904.7,2380.9,219.2,0,219.2,1209.3,1685.5,2161.7,3.161
2017,Hancock,Hancock-2017,1,Fully,7,1,15,170000,420000,NT,27.83,2.8,25.97,64.85,4361.2,1439.2,1918.9,2398.6,186,0,186,1253.2,1732.9,2212.6,2.783
2017,Hancock,Hancock-2017,1,Fully,10,4,15,200000,495000,NT,18.14,3,18.14,65.38,4396.8,1450.9,1934.6,2418.2,219.2,0,219.2,1231.7,1715.4,2199,1.814
2017,Hancock,Hancock-2017,1,Fully,10,1,15,200000,495000,NT,45.86,2.79,42.64,68,4573,1509.1,2012.1,2515.2,219.2,0,219.2,1289.9,1792.9,2295.9,4.586
2017,Hancock,Hancock-2017,1,Fully,1,1,15,110000,270000,NT,38.83,2.14,27.74,.,.,.,.,.,.,.,.,.,.,.,3.883
2017,Hancock,Hancock-2017,1,Fully,13,2,30,110000,270000,NT,6.62,3,6.62,41.86,2815.1,929,1238.6,1548.3,119.6,0,119.6,809.4,1119.1,1428.7,0.662
2017,Hancock,Hancock-2017,1,Fully,13,1,30,110000,270000,NT,7.29,2.67,6.48,42.79,2877.6,949.6,1266.2,1582.7,119.6,0,119.6,830,1146.6,1463.1,0.729
2017,Hancock,Hancock-2017,1,Fully,16,2,30,140000,345000,NT,5.1,3,5.1,45.47,3057.9,1009.1,1345.5,1681.8,152.8,0,152.8,856.3,1192.7,1529,0.51
2017,Hancock,Hancock-2017,1,Fully,22,1,30,200000,495000,NT,52.15,2.88,50.14,50.03,3364.5,1110.3,1480.4,1850.5,219.2,0,219.2,891.1,1261.2,1631.3,5.215
2017,Hancock,Hancock-2017,1,Fully,22,2,30,200000,495000,NT,16.89,3,16.89,50.26,3380,1115.4,1487.2,1859,219.2,0,219.2,896.2,1268,1639.8,1.689
2017,Hancock,Hancock-2017,1,Fully,13,4,30,110000,270000,NT,12.62,2.75,11.57,50.48,3394.8,1120.3,1493.7,1867.1,119.6,0,119.6,1000.7,1374.1,1747.6,1.262
2017,Hancock,Hancock-2017,1,Fully,19,1,30,170000,420000,NT,13.14,2.78,12.17,51.31,3450.6,1138.7,1518.3,1897.8,186,0,186,952.7,1332.3,1711.8,1.314
2017,Hancock,Hancock-2017,1,Fully,16,1,30,140000,345000,NT,24.9,2.73,22.68,52.18,3509.1,1158,1544,1930,152.8,0,152.8,1005.2,1391.2,1777.2,2.49
2017,Hancock,Hancock-2017,1,Fully,16,4,30,140000,345000,NT,16.16,3,16.16,53.45,3594.5,1186.2,1581.6,1977,152.8,0,152.8,1033.4,1428.8,1824.2,1.616
2017,Hancock,Hancock-2017,1,Fully,16,3,30,140000,345000,NT,51.69,2.64,45.42,56.84,3822.5,1261.4,1681.9,2102.4,152.8,0,152.8,1108.6,1529.1,1949.6,5.169
2017,Hancock,Hancock-2017,1,Fully,22,3,30,200000,495000,NT,34.38,3,34.38,61.07,4107,1355.3,1807.1,2258.8,219.2,0,219.2,1136.1,1587.8,2039.6,3.438
2017,Hancock,Hancock-2017,1,Fully,13,3,30,110000,270000,NT,27.81,2.69,24.91,61.29,4121.8,1360.2,1813.6,2267,119.6,0,119.6,1240.6,1694,2147.4,2.781
2017,Hancock,Hancock-2017,1,Fully,19,4,30,170000,420000,NT,28.2,3,28.2,61.36,4126.5,1361.7,1815.6,2269.6,186,0,186,1175.7,1629.6,2083.6,2.82
2017,Hancock,Hancock-2017,1,Fully,19,2,30,170000,420000,NT,27.97,2.79,25.97,61.72,4150.7,1369.7,1826.3,2282.9,186,0,186,1183.7,1640.3,2096.9,2.797
2017,Hancock,Hancock-2017,1,Fully,19,3,30,170000,420000,NT,21.49,2.87,20.53,63.8,4290.6,1415.9,1887.8,2359.8,186,0,186,1229.9,1701.8,2173.8,2.149
2017,Hancock,Hancock-2017,1,Fully,22,4,30,200000,495000,NT,18.15,3,18.15,65.75,4421.7,1459.2,1945.5,2431.9,219.2,0,219.2,1239.9,1726.3,2212.7,1.815
2018,Hancock,Hancock-2018,1,Fully,1,4,15,110000,270000,NT,0,0,0,43.39994621,2918.6,963.2,1284.2,1605.3,119.6,0,119.6,843.6,1164.6,1485.7,0
2018,Hancock,Hancock-2018,1,Fully,7,1,15,170000,420000,NT,0.29,1,0.1,45.31616897,3047.5,1005.7,1340.9,1676.1,186,0,186,819.7,1154.9,1490.1,0.029
2018,Hancock,Hancock-2018,1,Fully,1,3,15,110000,270000,NT,0,0,0,52.53728207,3533.1,1165.9,1554.6,1943.2,119.6,0,119.6,1046.4,1435,1823.7,0
2018,Hancock,Hancock-2018,1,Fully,1,1,15,110000,270000,NT,0,0,0,54.04777931,3634.7,1199.5,1599.3,1999.1,119.6,0,119.6,1079.9,1479.7,1879.5,0
2018,Hancock,Hancock-2018,1,Fully,10,4,15,200000,495000,NT,0,0,0,59.06685931,3972.2,1310.8,1747.8,2184.7,219.2,0,219.2,1091.6,1528.6,1965.5,0
2018,Hancock,Hancock-2018,1,Fully,10,2,15,200000,495000,NT,0.26,1,0.09,60.48456207,4067.6,1342.3,1789.7,2237.2,219.2,0,219.2,1123.1,1570.5,2018,0.026
2018,Hancock,Hancock-2018,1,Fully,7,2,15,170000,420000,NT,0,0,0,65.57949655,4410.2,1455.4,1940.5,2425.6,186,0,186,1269.4,1754.5,2239.6,0
2018,Hancock,Hancock-2018,1,Fully,4,4,15,140000,345000,NT,0.4,1,0.13,65.87573793,4430.1,1461.9,1949.3,2436.6,152.8,0,152.8,1309.2,1796.5,2283.8,0.04
2018,Hancock,Hancock-2018,1,Fully,10,3,15,200000,495000,NT,4.95,1.75,2.89,70.14795586,4717.5,1556.8,2075.7,2594.6,219.2,0,219.2,1337.5,1856.5,2375.4,0.495
2018,Hancock,Hancock-2018,1,Fully,10,1,15,200000,495000,NT,0,0,0,70.36901034,4732.3,1561.7,2082.2,2602.8,219.2,0,219.2,1342.4,1863,2383.6,0
2018,Hancock,Hancock-2018,1,Fully,4,1,15,140000,345000,NT,0.32,1,0.11,70.81754483,4762.5,1571.6,2095.5,2619.4,152.8,0,152.8,1418.8,1942.7,2466.6,0.032
2018,Hancock,Hancock-2018,1,Fully,4,2,15,140000,345000,NT,4.4,1.6,2.35,77.13424552,5187.3,1711.8,2282.4,2853,152.8,0,152.8,1559,2129.6,2700.2,0.44
